distributed-seir-08
02:51:46.996 PM 06-Apr-2020
min-pxcor,-15
max-pxcor,15
min-pycor,-15
max-pycor,15
initial-infected,100
alert-policy,global
testing-rate-presymptomatic,0.025
testing-rate-general,5.0E-4
init-alert-level,0
use-seed?,false
seed,30
relative-infectiousness-presymptomatic,0.15
p-icu,0.0125
pop-sd-multiplier,0.45
population,5000000
p-hosp,0.05
uniform-by-pop?,true
infected-to-recovered,0.1
flow-rate,1
cfr-0,0.01
exposed-to-presymptomatic,0.25
time-horizon,7
alert-levels-R0,[2.5 2.1 1.6 1.1 0.6]
num-locales,100
cfr-1,0.02
alert-levels-flow,[1.0 0.5 0.25 0.1 0.05]
presymptomatic-to-infected,1
testing-rate-symptomatic,0.25
icu-cap,500
log-all-locales?,true
ticks,seed,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
41,30,1,24740,24715,2,0,7,16,0,559,37,1,0,1,1,0,4
41,30,98,72150,72119,0,2,2,27,0,1554,57,0,2,0,1,0,4
41,30,17,70361,70361,0,0,0,0,0,1513,0,0,0,0,0,0,4
41,30,39,55473,55441,3,0,9,20,0,1176,62,1,0,0,0,0,4
41,30,60,15059,15059,0,0,0,0,0,285,0,0,0,0,0,0,4
41,30,58,115660,115657,0,0,0,3,0,2570,5,0,0,0,0,0,4
41,30,38,59086,59010,7,1,19,49,0,1356,104,2,1,3,3,0,4
41,30,15,44050,43979,3,1,13,54,1,1103,134,1,1,0,2,0,4
41,30,33,44395,44324,3,2,17,49,0,1071,138,2,2,1,2,0,4
41,30,51,90057,89949,9,1,18,80,1,2014,209,1,1,2,7,0,4
41,30,99,18502,18502,0,0,0,0,0,414,0,0,0,0,0,0,4
41,30,54,36576,36576,0,0,0,0,0,795,0,0,0,0,0,0,4
41,30,96,36605,36604,0,0,0,1,0,804,0,0,0,0,0,0,4
41,30,62,40037,40018,3,0,7,9,0,833,46,2,0,0,0,0,4
41,30,86,56810,56806,0,0,0,4,0,1249,3,0,0,0,0,0,4
41,30,93,41293,41277,2,0,4,10,0,869,16,0,0,2,1,0,4
41,30,55,83760,83760,0,0,0,0,0,1665,0,0,0,0,0,0,4
41,30,84,11924,11884,3,1,9,27,0,343,73,2,1,0,1,0,4
41,30,9,40113,40113,0,0,0,0,0,865,0,0,0,0,0,0,4
41,30,22,41984,41960,1,1,7,15,0,891,43,0,1,2,0,0,4
41,30,57,52198,52198,0,0,0,0,0,997,0,0,0,0,0,0,4
41,30,56,36265,36264,1,0,0,0,0,771,0,0,0,0,0,0,4
41,30,85,46823,46823,0,0,0,0,0,999,0,0,0,0,0,0,4
41,30,87,53095,53057,2,1,9,26,0,1171,59,1,1,1,0,0,4
41,30,41,26270,26242,1,0,13,14,0,595,53,0,0,2,1,0,4
41,30,19,98412,98382,1,0,4,25,0,2145,59,0,0,0,2,0,4
41,30,18,43527,43527,0,0,0,0,0,899,0,0,0,0,0,0,4
41,30,7,58184,58183,0,0,0,1,0,1274,3,0,0,0,0,0,4
41,30,28,42641,42602,1,0,9,29,0,976,77,0,0,1,1,0,4
41,30,43,50039,50038,0,0,0,1,0,1005,1,0,0,0,0,0,4
41,30,70,43648,43648,0,0,0,0,0,966,0,0,0,0,0,0,4
41,30,97,74321,74320,0,0,0,1,0,1552,3,0,0,0,0,0,4
41,30,0,106345,106345,0,0,0,0,0,2195,0,0,0,0,0,0,4
41,30,5,37104,37101,0,1,1,1,0,771,2,0,1,0,0,0,4
41,30,80,63796,63796,0,0,0,0,0,1365,0,0,0,0,0,0,4
41,30,25,31523,31521,0,0,0,2,0,716,1,0,0,0,0,0,4
41,30,16,60228,60144,7,3,26,48,0,1411,164,1,3,3,4,0,4
41,30,30,42487,42487,0,0,0,0,0,941,0,0,0,0,0,0,4
41,30,44,60299,60299,0,0,0,0,0,1334,0,0,0,0,0,0,4
41,30,53,34064,34064,0,0,0,0,0,717,0,0,0,0,0,0,4
41,30,65,44456,44442,0,1,3,10,0,934,19,0,1,0,0,0,4
41,30,88,68951,68949,0,0,0,2,0,1443,0,0,0,0,0,0,4
41,30,76,45393,45354,5,0,7,27,0,1023,65,0,0,0,1,0,4
41,30,81,77753,77667,5,0,19,62,1,1808,154,0,0,1,3,0,4
41,30,69,53164,53163,0,0,1,0,0,1142,1,0,0,0,0,0,4
41,30,31,77510,77464,0,1,7,38,0,1760,81,0,1,1,0,0,4
41,30,83,87544,87526,1,0,5,12,0,1890,39,1,0,1,2,0,4
41,30,48,48075,48026,3,0,13,33,0,1094,90,1,0,1,0,0,4
41,30,47,37970,37970,0,0,0,0,0,820,0,0,0,0,0,0,4
41,30,50,27732,27732,0,0,0,0,0,605,0,0,0,0,0,0,4
41,30,21,9539,9538,0,0,0,1,0,180,0,0,0,0,0,0,4
41,30,94,46128,46104,4,0,7,13,1,952,38,0,0,1,0,0,4
41,30,72,39023,39023,0,0,0,0,0,853,0,0,0,0,0,0,4
41,30,24,42784,42761,0,0,4,19,0,981,32,0,0,1,0,0,4
41,30,74,44868,44867,0,0,0,1,0,931,0,0,0,0,0,0,4
41,30,8,22374,22374,0,0,0,0,0,477,0,0,0,0,0,0,4
41,30,71,15467,15466,0,0,0,1,0,297,0,0,0,0,1,0,4
41,30,2,82653,82652,0,0,0,1,0,1749,0,0,0,0,0,0,4
41,30,61,49772,49772,0,0,0,0,0,1055,0,0,0,0,0,0,4
41,30,52,47337,47305,1,0,7,24,0,1039,47,0,0,1,1,0,4
41,30,32,27081,27081,0,0,0,0,0,552,0,0,0,0,0,0,4
41,30,64,18920,18788,11,2,35,84,1,618,192,4,2,2,3,0,4
41,30,78,60877,60793,5,0,11,68,0,1439,121,2,0,0,1,0,4
41,30,68,58106,58053,5,2,17,29,0,1339,82,2,2,1,1,0,4
41,30,26,25592,25592,0,0,0,0,0,540,0,0,0,0,0,0,4
41,30,92,40127,40124,0,1,0,2,0,861,0,0,1,0,0,0,4
41,30,36,56098,56055,1,0,15,27,0,1303,87,0,0,1,1,0,4
41,30,77,54937,54915,1,0,5,16,0,1219,42,0,0,1,0,0,4
41,30,3,65953,65944,1,0,2,6,0,1348,18,0,0,0,0,0,4
41,30,49,20462,20462,0,0,0,0,0,431,0,0,0,0,0,0,4
41,30,14,88788,88782,0,0,0,6,0,1823,12,0,0,0,0,0,4
41,30,59,33823,33823,0,0,0,0,0,742,0,0,0,0,0,0,4
41,30,34,48555,48555,0,0,0,0,0,1041,0,0,0,0,0,0,4
41,30,6,15534,15505,3,0,9,17,0,369,41,0,0,2,0,0,4
41,30,95,65354,65300,4,0,13,37,0,1468,82,0,0,2,1,0,4
41,30,4,28646,28646,0,0,0,0,0,597,0,0,0,0,0,0,4
41,30,27,98056,98054,0,0,0,2,0,2112,1,0,0,0,0,0,4
41,30,23,39155,39145,0,1,2,7,0,815,20,0,1,0,0,0,4
41,30,29,39332,39328,0,0,0,4,0,870,16,0,0,0,0,0,4
41,30,66,29095,29095,0,0,0,0,0,592,0,0,0,0,0,0,4
41,30,10,59060,59045,0,0,3,12,0,1319,22,0,0,0,0,0,4
41,30,13,40511,40511,0,0,0,0,0,852,0,0,0,0,0,0,4
41,30,37,54082,54039,2,0,7,34,1,1228,76,0,0,0,3,0,4
41,30,90,111295,111225,4,0,9,57,0,2354,101,0,0,1,1,0,4
41,30,11,76428,76427,0,0,0,1,0,1588,1,0,0,0,0,0,4
41,30,20,55566,55566,0,0,0,0,0,1168,0,0,0,0,0,0,4
41,30,42,38953,38939,1,0,4,9,1,909,39,0,0,0,0,0,4
41,30,45,42696,42695,0,0,0,1,0,868,1,0,0,0,0,0,4
42,30,24,42784,42761,0,0,4,19,0,1005,33,0,0,0,0,0,4
42,30,75,35676,35674,0,0,0,2,0,781,2,0,0,0,0,0,4
42,30,5,37104,37101,0,0,2,1,0,791,3,0,0,1,0,0,4
42,30,56,36265,36264,1,0,0,0,0,789,0,0,0,0,0,0,4
42,30,47,37970,37970,0,0,0,0,0,842,0,0,0,0,0,0,4
42,30,65,44456,44442,0,0,4,10,0,956,21,0,0,1,0,0,4
42,30,94,46128,46104,3,1,7,13,1,981,40,0,1,0,0,0,4
42,30,66,29095,29095,0,0,0,0,0,615,0,0,0,0,0,0,4
42,30,52,47337,47305,0,1,7,24,0,1060,48,0,1,0,0,0,4
42,30,9,40113,40113,0,0,0,0,0,887,0,0,0,0,0,0,4
42,30,33,44395,44324,2,1,18,50,0,1097,145,0,1,2,1,0,4
42,30,12,21217,21217,0,0,0,0,0,455,0,0,0,0,0,0,4
42,30,23,39155,39144,1,0,2,8,0,841,22,1,0,1,1,0,4
42,30,49,20462,20462,0,0,0,0,0,440,0,0,0,0,0,0,4
42,30,21,9539,9538,0,0,0,1,0,185,0,0,0,0,0,0,4
42,30,69,53164,53163,0,0,1,0,0,1174,2,0,0,0,0,0,4
42,30,64,18920,18784,12,3,31,90,1,637,203,4,3,2,6,0,4
42,30,45,42696,42695,0,0,0,1,0,888,1,0,0,0,0,0,4
42,30,6,15534,15504,4,0,6,20,0,376,44,1,0,0,3,0,4
42,30,81,77753,77665,6,1,17,64,1,1860,157,2,1,0,2,0,4
42,30,51,90057,89948,9,1,16,83,1,2068,215,1,1,1,3,0,4
42,30,77,54937,54915,1,0,4,17,0,1243,42,0,0,0,1,0,4
42,30,0,106345,106345,0,0,0,0,0,2240,0,0,0,0,0,0,4
42,30,1,24740,24715,1,1,6,17,0,576,38,0,1,0,1,0,4
42,30,3,65953,65944,1,0,2,6,0,1387,18,0,0,0,0,0,4
42,30,63,27270,27269,0,0,0,1,0,594,3,0,0,0,0,0,4
42,30,57,52198,52198,0,0,0,0,0,1017,0,0,0,0,0,0,4
42,30,54,36576,36576,0,0,0,0,0,821,0,0,0,0,0,0,4
42,30,41,26270,26242,1,0,11,16,0,609,55,0,0,0,2,0,4
42,30,48,48075,48025,4,0,11,35,0,1120,93,1,0,0,2,0,4
42,30,17,70361,70361,0,0,0,0,0,1553,0,0,0,0,0,0,4
42,30,39,55473,55439,3,2,9,20,0,1209,64,2,2,0,0,0,4
42,30,38,59086,59009,6,2,20,49,0,1385,108,1,2,1,0,0,4
42,30,20,55566,55566,0,0,0,0,0,1203,0,0,0,0,0,0,4
42,30,91,104970,104948,2,0,3,17,0,2331,31,1,0,0,1,0,4
42,30,71,15467,15466,0,0,0,1,0,303,0,0,0,0,0,0,4
42,30,99,18502,18502,0,0,0,0,0,427,0,0,0,0,0,0,4
42,30,27,98056,98054,0,0,0,2,0,2164,1,0,0,0,0,0,4
42,30,82,38543,38543,0,0,0,0,0,831,0,0,0,0,0,0,4
42,30,79,48294,48294,0,0,0,0,0,1035,0,0,0,0,0,0,4
42,30,53,34064,34064,0,0,0,0,0,743,0,0,0,0,0,0,4
42,30,90,111295,111224,3,2,8,58,0,2405,106,1,2,0,1,0,4
42,30,60,15059,15059,0,0,0,0,0,288,0,0,0,0,0,0,4
42,30,22,41984,41959,2,0,7,16,0,908,44,1,0,1,1,0,4
42,30,96,36605,36604,0,0,0,1,0,818,0,0,0,0,0,0,4
42,30,31,77510,77464,0,0,8,38,0,1803,83,0,0,1,0,0,4
42,30,28,42641,42602,0,1,7,31,0,1002,78,0,1,0,2,0,4
42,30,85,46823,46823,0,0,0,0,0,1019,0,0,0,0,0,0,4
42,30,46,30030,30027,0,0,1,2,0,630,4,0,0,0,1,0,4
42,30,87,53095,53056,3,0,8,28,0,1205,61,1,0,1,2,0,4
42,30,84,11924,11883,4,0,10,27,0,351,76,1,0,1,0,0,4
42,30,34,48555,48555,0,0,0,0,0,1060,0,0,0,0,0,0,4
42,30,86,56810,56806,0,0,0,4,0,1274,3,0,0,0,0,0,4
42,30,35,93071,93038,0,0,3,30,1,1924,45,0,0,0,1,0,4
42,30,58,115660,115657,0,0,0,3,0,2618,5,0,0,0,0,0,4
42,30,61,49772,49772,0,0,0,0,0,1089,0,0,0,0,0,0,4
42,30,78,60877,60793,3,2,11,68,0,1471,123,0,2,0,0,0,4
42,30,25,31523,31521,0,0,0,2,0,727,1,0,0,0,0,0,4
42,30,59,33823,33823,0,0,0,0,0,757,0,0,0,0,0,0,4
42,30,11,76428,76427,0,0,0,1,0,1627,1,0,0,0,0,0,4
42,30,4,28646,28645,1,0,0,0,0,616,0,1,0,0,0,0,4
42,30,42,38953,38939,1,0,4,9,1,936,41,0,0,0,0,0,4
42,30,92,40127,40124,0,0,1,2,0,879,0,0,0,1,0,0,4
42,30,32,27081,27081,0,0,0,0,0,567,0,0,0,0,0,0,4
42,30,74,44868,44867,0,0,0,1,0,956,0,0,0,0,0,0,4
42,30,2,82653,82652,0,0,0,1,0,1788,0,0,0,0,0,0,4
42,30,93,41293,41277,1,1,4,10,0,895,18,0,1,0,0,0,4
42,30,13,40511,40511,0,0,0,0,0,875,0,0,0,0,0,0,4
42,30,95,65354,65299,5,0,12,38,0,1500,87,1,0,0,1,0,4
42,30,14,88788,88782,0,0,0,6,0,1876,12,0,0,0,0,0,4
42,30,7,58184,58183,0,0,0,1,0,1302,3,0,0,0,0,0,4
42,30,16,60228,60144,4,3,24,53,0,1444,170,0,3,3,5,0,4
42,30,18,43527,43527,0,0,0,0,0,924,0,0,0,0,0,0,4
42,30,19,98412,98382,0,1,4,25,0,2194,61,0,1,0,0,0,4
42,30,29,39332,39328,0,0,0,4,0,891,16,0,0,0,0,0,4
42,30,44,60299,60299,0,0,0,0,0,1361,0,0,0,0,0,0,4
42,30,68,58106,58052,3,3,16,32,0,1368,86,1,3,2,3,0,4
42,30,97,74321,74320,0,0,0,1,0,1603,3,0,0,0,0,0,4
42,30,72,39023,39023,0,0,0,0,0,872,0,0,0,0,0,0,4
42,30,8,22374,22374,0,0,0,0,0,489,0,0,0,0,0,0,4
42,30,80,63796,63796,0,0,0,0,0,1397,0,0,0,0,0,0,4
42,30,67,21046,21046,0,0,0,0,0,446,0,0,0,0,0,0,4
42,30,70,43648,43648,0,0,0,0,0,995,0,0,0,0,0,0,4
42,30,40,43353,43352,0,0,0,1,0,954,1,0,0,0,0,0,4
42,30,10,59060,59045,0,0,3,12,0,1342,23,0,0,0,0,0,4
42,30,55,83760,83760,0,0,0,0,0,1698,0,0,0,0,0,0,4
42,30,30,42487,42487,0,0,0,0,0,965,0,0,0,0,0,0,4
42,30,37,54082,54039,1,1,7,34,1,1258,76,0,1,0,0,0,4
42,30,73,63127,63127,0,0,0,0,0,1381,0,0,0,0,0,0,4
42,30,62,40037,40017,4,0,7,9,0,852,47,1,0,0,0,0,4
42,30,89,51919,51896,1,0,7,15,1,1156,52,0,0,0,0,0,4
42,30,15,44050,43978,3,1,13,55,1,1124,138,1,1,1,1,0,4
42,30,88,68951,68949,0,0,0,2,0,1469,0,0,0,0,0,0,4
42,30,98,72150,72119,0,0,4,27,0,1592,58,0,0,2,0,0,4
42,30,36,56098,56055,1,0,14,28,0,1341,94,0,0,0,1,0,4
42,30,76,45393,45354,5,0,5,29,0,1048,67,0,0,0,2,0,4
42,30,83,87544,87526,0,1,4,13,0,1938,42,0,1,0,1,0,4
42,30,26,25592,25592,0,0,0,0,0,549,0,0,0,0,0,0,4
42,30,43,50039,50038,0,0,0,1,0,1024,1,0,0,0,0,0,4
42,30,50,27732,27732,0,0,0,0,0,624,0,0,0,0,0,0,4
43,30,92,40127,40124,0,0,1,2,0,899,0,0,0,0,0,0,4
43,30,90,111295,111224,1,2,10,58,0,2450,107,0,2,2,0,0,4
43,30,70,43648,43648,0,0,0,0,0,1020,0,0,0,0,0,0,4
43,30,82,38543,38543,0,0,0,0,0,850,0,0,0,0,0,0,4
43,30,38,59086,59009,5,1,21,50,0,1421,111,0,1,2,1,0,4
43,30,59,33823,33823,0,0,0,0,0,767,0,0,0,0,0,0,4
43,30,16,60228,60144,2,2,21,59,0,1482,176,0,2,3,6,0,4
43,30,56,36265,36264,0,1,0,0,0,809,0,0,1,0,0,0,4
43,30,64,18920,18782,11,3,32,92,1,654,211,2,3,3,2,0,4
43,30,73,63127,63127,0,0,0,0,0,1406,0,0,0,0,0,0,4
43,30,27,98056,98054,0,0,0,2,0,2215,1,0,0,0,0,0,4
43,30,62,40037,40017,3,1,4,12,0,870,48,0,1,0,3,0,4
43,30,39,55473,55439,2,1,7,24,0,1240,67,0,1,2,4,0,4
43,30,10,59060,59045,0,0,3,12,0,1360,23,0,0,0,0,0,4
43,30,87,53095,53056,1,2,6,30,0,1232,66,0,2,0,2,0,4
43,30,42,38953,38939,0,1,4,9,1,961,43,0,1,0,0,0,4
43,30,91,104970,104948,2,0,1,19,0,2383,31,0,0,0,2,0,4
43,30,89,51919,51896,1,0,7,15,1,1176,54,0,0,0,0,0,4
43,30,43,50039,50038,0,0,0,1,0,1049,1,0,0,0,0,0,4
43,30,26,25592,25592,0,0,0,0,0,563,0,0,0,0,0,0,4
43,30,66,29095,29095,0,0,0,0,0,629,0,0,0,0,0,0,4
43,30,6,15534,15504,1,3,6,20,0,380,44,0,3,0,0,0,4
43,30,77,54937,54914,1,1,4,17,0,1272,44,1,1,0,0,0,4
43,30,95,65354,65299,3,2,10,40,0,1538,91,0,2,0,2,0,4
43,30,34,48555,48555,0,0,0,0,0,1088,0,0,0,0,0,0,4
43,30,46,30030,30027,0,0,1,2,0,655,4,0,0,0,0,0,4
43,30,20,55566,55566,0,0,0,0,0,1227,0,0,0,0,0,0,4
43,30,83,87544,87526,0,0,5,13,0,1975,42,0,0,1,0,0,4
43,30,72,39023,39023,0,0,0,0,0,893,0,0,0,0,0,0,4
43,30,17,70361,70361,0,0,0,0,0,1584,0,0,0,0,0,0,4
43,30,48,48075,48025,4,0,9,37,0,1144,94,0,0,0,2,0,4
43,30,67,21046,21046,0,0,0,0,0,457,0,0,0,0,0,0,4
43,30,96,36605,36604,0,0,0,1,0,842,0,0,0,0,0,0,4
43,30,2,82653,82652,0,0,0,1,0,1828,0,0,0,0,0,0,4
43,30,69,53164,53163,0,0,1,0,0,1205,2,0,0,0,0,0,4
43,30,35,93071,93037,1,0,3,30,1,1969,45,1,0,0,0,0,4
43,30,18,43527,43527,0,0,0,0,0,950,0,0,0,0,0,0,4
43,30,99,18502,18502,0,0,0,0,0,439,0,0,0,0,0,0,4
43,30,75,35676,35674,0,0,0,2,0,796,2,0,0,0,0,0,4
43,30,1,24740,24715,1,0,7,17,0,585,39,0,0,1,0,0,4
43,30,76,45393,45354,5,0,4,30,0,1074,69,0,0,0,1,0,4
43,30,53,34064,34064,0,0,0,0,0,764,0,0,0,0,0,0,4
43,30,78,60877,60793,2,1,13,68,0,1500,126,0,1,2,0,0,4
43,30,12,21217,21217,0,0,0,0,0,463,0,0,0,0,0,0,4
43,30,4,28646,28644,2,0,0,0,0,627,0,1,0,0,0,0,4
43,30,9,40113,40113,0,0,0,0,0,911,0,0,0,0,0,0,4
43,30,81,77753,77663,5,3,16,66,1,1904,160,2,3,1,2,0,4
43,30,86,56810,56806,0,0,0,4,0,1299,3,0,0,0,0,0,4
43,30,31,77510,77464,0,0,5,41,0,1837,84,0,0,0,3,0,4
43,30,41,26270,26241,1,1,11,16,0,618,57,1,1,0,0,0,4
43,30,57,52198,52198,0,0,0,0,0,1035,0,0,0,0,0,0,4
43,30,33,44395,44321,4,1,16,53,0,1127,153,3,1,1,3,0,4
43,30,13,40511,40511,0,0,0,0,0,901,0,0,0,0,0,0,4
43,30,3,65953,65944,1,0,2,6,0,1420,18,0,0,0,0,0,4
43,30,19,98412,98382,0,0,5,25,0,2242,62,0,0,1,0,0,4
43,30,74,44868,44867,0,0,0,1,0,972,0,0,0,0,0,0,4
43,30,80,63796,63796,0,0,0,0,0,1433,0,0,0,0,0,0,4
43,30,94,46128,46104,3,0,7,14,1,1009,41,0,0,1,1,0,4
43,30,88,68951,68949,0,0,0,2,0,1493,0,0,0,0,0,0,4
43,30,36,56098,56055,0,1,12,30,0,1370,99,0,1,0,2,0,4
43,30,24,42784,42761,0,0,3,20,0,1028,35,0,0,0,1,0,4
43,30,25,31523,31521,0,0,0,2,0,749,1,0,0,0,0,0,4
43,30,21,9539,9538,0,0,0,1,0,188,0,0,0,0,0,0,4
43,30,50,27732,27732,0,0,0,0,0,641,0,0,0,0,0,0,4
43,30,5,37104,37101,0,0,2,1,0,809,3,0,0,0,0,0,4
43,30,37,54082,54039,1,0,8,34,1,1287,78,0,0,1,0,0,4
43,30,28,42641,42601,1,0,6,33,0,1028,82,1,0,1,2,0,4
43,30,55,83760,83760,0,0,0,0,0,1729,0,0,0,0,0,0,4
43,30,85,46823,46823,0,0,0,0,0,1046,0,0,0,0,0,0,4
43,30,58,115660,115657,0,0,0,3,0,2681,5,0,0,0,0,0,4
43,30,71,15467,15466,0,0,0,1,0,306,0,0,0,0,0,0,4
43,30,32,27081,27081,0,0,0,0,0,583,0,0,0,0,0,0,4
43,30,8,22374,22374,0,0,0,0,0,501,0,0,0,0,0,0,4
43,30,63,27270,27269,0,0,0,1,0,614,3,0,0,0,0,0,4
43,30,45,42696,42695,0,0,0,1,0,914,1,0,0,0,0,0,4
43,30,65,44456,44442,0,0,3,11,0,978,22,0,0,0,1,0,4
43,30,84,11924,11882,4,1,10,27,0,358,76,1,1,0,0,0,4
43,30,51,90057,89946,10,1,15,85,1,2123,220,2,1,1,2,0,4
43,30,61,49772,49772,0,0,0,0,0,1116,0,0,0,0,0,0,4
43,30,44,60299,60299,0,0,0,0,0,1389,0,0,0,0,0,0,4
43,30,7,58184,58183,0,0,0,1,0,1324,3,0,0,0,0,0,4
43,30,14,88788,88782,0,0,0,6,0,1927,12,0,0,0,0,0,4
43,30,23,39155,39144,1,0,1,9,0,862,22,0,0,0,1,0,4
43,30,0,106345,106345,0,0,0,0,0,2301,0,0,0,0,0,0,4
43,30,52,47337,47305,0,0,7,25,0,1088,50,0,0,1,1,0,4
43,30,79,48294,48294,0,0,0,0,0,1055,0,0,0,0,0,0,4
43,30,97,74321,74320,0,0,0,1,0,1637,3,0,0,0,0,0,4
43,30,54,36576,36576,0,0,0,0,0,845,0,0,0,0,0,0,4
43,30,22,41984,41959,2,0,7,16,0,927,45,0,0,0,0,0,4
43,30,15,44050,43977,3,1,13,56,1,1148,143,1,1,1,1,0,4
43,30,40,43353,43352,0,0,0,1,0,977,1,0,0,0,0,0,4
43,30,29,39332,39328,0,0,0,4,0,914,16,0,0,0,0,0,4
43,30,60,15059,15059,0,0,0,0,0,300,0,0,0,0,0,0,4
43,30,98,72150,72119,0,0,3,28,0,1629,59,0,0,0,1,0,4
43,30,49,20462,20462,0,0,0,0,0,445,0,0,0,0,0,0,4
43,30,93,41293,41277,0,1,5,10,0,909,18,0,1,1,0,0,4
43,30,30,42487,42487,0,0,0,0,0,986,0,0,0,0,0,0,4
43,30,68,58106,58050,5,0,17,34,0,1400,89,2,0,3,2,0,4
43,30,11,76428,76427,0,0,0,1,0,1660,1,0,0,0,0,0,4
43,30,47,37970,37970,0,0,0,0,0,861,0,0,0,0,0,0,4
44,30,96,36605,36604,0,0,0,1,0,858,0,0,0,0,0,0,4
44,30,62,40037,40017,3,0,3,14,0,888,48,0,0,1,2,0,4
44,30,85,46823,46823,0,0,0,0,0,1064,0,0,0,0,0,0,4
44,30,59,33823,33823,0,0,0,0,0,786,0,0,0,0,0,0,4
44,30,52,47337,47305,0,0,6,26,0,1113,53,0,0,0,1,0,4
44,30,73,63127,63127,0,0,0,0,0,1438,0,0,0,0,0,0,4
44,30,80,63796,63796,0,0,0,0,0,1459,0,0,0,0,0,0,4
44,30,68,58106,58048,4,3,16,35,0,1435,97,2,3,0,1,0,4
44,30,4,28646,28644,1,1,0,0,0,639,0,0,1,0,0,0,4
44,30,8,22374,22374,0,0,0,0,0,515,0,0,0,0,0,0,4
44,30,55,83760,83760,0,0,0,0,0,1764,0,0,0,0,0,0,4
44,30,79,48294,48294,0,0,0,0,0,1074,0,0,0,0,0,0,4
44,30,31,77510,77464,0,0,4,42,0,1881,87,0,0,0,1,0,4
44,30,35,93071,93037,1,0,3,30,1,2010,46,0,0,0,0,0,4
44,30,47,37970,37970,0,0,0,0,0,880,0,0,0,0,0,0,4
44,30,43,50039,50038,0,0,0,1,0,1079,1,0,0,0,0,0,4
44,30,28,42641,42600,2,0,5,34,0,1048,83,1,0,0,1,0,4
44,30,58,115660,115657,0,0,0,3,0,2739,5,0,0,0,0,0,4
44,30,27,98056,98054,0,0,0,2,0,2270,1,0,0,0,0,0,4
44,30,42,38953,38939,0,0,4,10,1,983,45,0,0,1,1,0,4
44,30,64,18920,18781,7,5,30,97,1,674,220,1,5,3,5,0,4
44,30,99,18502,18502,0,0,0,0,0,448,0,0,0,0,0,0,4
44,30,2,82653,82652,0,0,0,1,0,1862,0,0,0,0,0,0,4
44,30,45,42696,42695,0,0,0,1,0,934,1,0,0,0,0,0,4
44,30,44,60299,60299,0,0,0,0,0,1412,0,0,0,0,0,0,4
44,30,82,38543,38543,0,0,0,0,0,870,0,0,0,0,0,0,4
44,30,83,87544,87526,0,0,4,14,0,2026,43,0,0,0,1,0,4
44,30,7,58184,58183,0,0,0,1,0,1363,3,0,0,0,0,0,4
44,30,89,51919,51896,1,0,7,15,1,1200,55,0,0,0,0,0,4
44,30,69,53164,53163,0,0,1,0,0,1222,2,0,0,0,0,0,4
44,30,37,54082,54039,1,0,8,34,1,1313,81,0,0,0,0,0,4
44,30,94,46128,46103,3,1,7,14,1,1033,42,1,1,0,0,0,4
44,30,46,30030,30026,1,0,1,2,0,675,4,1,0,0,0,0,4
44,30,95,65354,65299,1,2,10,42,0,1570,93,0,2,2,2,0,4
44,30,66,29095,29095,0,0,0,0,0,645,0,0,0,0,0,0,4
44,30,77,54937,54914,1,0,4,18,0,1303,46,0,0,1,1,0,4
44,30,63,27270,27269,0,0,0,1,0,625,3,0,0,0,0,0,4
44,30,11,76428,76427,0,0,0,1,0,1701,1,0,0,0,0,0,4
44,30,92,40127,40124,0,0,1,2,0,909,0,0,0,0,0,0,4
44,30,0,106345,106345,0,0,0,0,0,2348,0,0,0,0,0,0,4
44,30,88,68951,68949,0,0,0,2,0,1518,0,0,0,0,0,0,4
44,30,12,21217,21217,0,0,0,0,0,469,0,0,0,0,0,0,4
44,30,84,11924,11881,5,0,11,27,0,369,81,1,0,1,0,0,4
44,30,65,44456,44442,0,0,3,11,0,1003,23,0,0,0,0,0,4
44,30,30,42487,42487,0,0,0,0,0,1021,0,0,0,0,0,0,4
44,30,20,55566,55566,0,0,0,0,0,1261,0,0,0,0,0,0,4
44,30,70,43648,43648,0,0,0,0,0,1043,0,0,0,0,0,0,4
44,30,78,60877,60793,1,1,13,69,0,1522,129,0,1,1,1,0,4
44,30,6,15534,15504,1,0,9,20,0,389,47,0,0,3,0,0,4
44,30,25,31523,31521,0,0,0,2,0,765,1,0,0,0,0,0,4
44,30,40,43353,43352,0,0,0,1,0,1007,1,0,0,0,0,0,4
44,30,23,39155,39144,0,1,1,9,0,888,22,0,1,0,0,0,4
44,30,54,36576,36576,0,0,0,0,0,869,0,0,0,0,0,0,4
44,30,61,49772,49772,0,0,0,0,0,1152,0,0,0,0,0,0,4
44,30,38,59086,59006,7,1,21,51,0,1451,117,3,1,1,1,0,4
44,30,91,104970,104948,2,0,1,19,0,2451,31,0,0,0,0,0,4
44,30,71,15467,15466,0,0,0,1,0,315,0,0,0,0,0,0,4
44,30,81,77753,77663,5,0,15,70,1,1942,162,0,0,3,4,0,4
44,30,41,26270,26241,1,0,11,17,0,632,60,0,0,1,1,0,4
44,30,98,72150,72119,0,0,3,28,0,1673,59,0,0,0,0,0,4
44,30,5,37104,37101,0,0,2,1,0,832,4,0,0,0,0,0,4
44,30,22,41984,41957,3,1,6,17,0,944,47,2,1,0,1,0,4
44,30,21,9539,9538,0,0,0,1,0,192,0,0,0,0,0,0,4
